time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1358.0,116.0
0.4,1790.0,144.0
0.6,2412.0,177.0
0.8,3197.0,218.0
1.0,4345.0,275.0
1.2,5793.0,323.0
1.4,7771.0,416.0
1.6,10438.0,532.0
1.8,14024.0,656.0
2.0,18835.0,851.0
2.2,25501.0,1061.0
2.4,34445.0,1361.0
2.6,46665.0,1718.0
2.8,63024.0,2130.0
3.0,84829.0,2687.0
3.2,114380.0,3378.0
3.4,154411.0,4307.0
3.6,208560.0,5432.0
3.8,281914.0,6870.0
4.0,380317.0,8748.0
4.2,513110.0,11143.0
4.4,692451.0,14274.0
4.6,935081.0,18383.0
4.8,1262727.0,23614.0
5.0,1703249.0,30372.0
5.2,2299112.0,39267.0
5.4,3103378.0,50957.0
5.6,4189321.0,66333.0
5.8,5655436.0,86524.0
6.0,7636147.0,112926.0
6.2,10304941.0,147655.0
6.4,13913705.0,193624.0
6.6,18779181.0,253942.0
6.8,25347471.0,334006.0
7.0,34214869.0,440512.0
7.2,46179229.0,581305.0
7.4,62333057.0,770434.0
7.6,84146649.0,1020894.0
7.8,113581354.0,1356410.0
8.0,153323419.0,1802355.0
8.2,206972166.0,2397582.0
8.4,279388496.0,3193433.0
8.6,377144681.0,4258354.0
8.8,509123657.0,5686341.0
9.0,687231456.0,7598548.0
9.2,927682037.0,10161238.0
9.4,1252238117.0,13598647.0
9.6,1690314778.0,18215727.0
9.8,2281689324.0,24421005.0
10.0,3079977716.0,32757012.0
