time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1333.0,129.0
0.4,1857.0,168.0
0.6,2500.0,204.0
0.8,3427.0,263.0
1.0,4625.0,334.0
1.2,6332.0,427.0
1.4,8556.0,533.0
1.6,11497.0,668.0
1.8,15539.0,834.0
2.0,20844.0,1031.0
2.2,28137.0,1280.0
2.4,37853.0,1617.0
2.6,50899.0,1965.0
2.8,68460.0,2442.0
3.0,92442.0,3094.0
3.2,124468.0,3856.0
3.4,168080.0,4855.0
3.6,227030.0,6170.0
3.8,305931.0,7741.0
4.0,412230.0,9854.0
4.2,557153.0,12559.0
4.4,753164.0,16061.0
4.6,1016317.0,20693.0
4.8,1371253.0,26560.0
5.0,1850267.0,34247.0
5.2,2499374.0,44509.0
5.4,3373463.0,57654.0
5.6,4553919.0,74878.0
5.8,6149237.0,97361.0
6.0,8300943.0,126973.0
6.2,11206999.0,165963.0
6.4,15130365.0,217129.0
6.6,20423566.0,284441.0
6.8,27568257.0,373587.0
7.0,37207416.0,491822.0
7.2,50222785.0,647969.0
7.4,67789767.0,855945.0
7.6,91496465.0,1132627.0
7.8,123514398.0,1501157.0
8.0,166725260.0,1991795.0
8.2,225049390.0,2647674.0
8.4,303800499.0,3522488.0
8.6,410092719.0,4693408.0
8.8,553576303.0,6258411.0
9.0,747262333.0,8357286.0
9.2,1008712822.0,11168049.0
9.4,1361637898.0,14937144.0
9.6,1838036415.0,19992672.0
9.8,2481068316.0,26779139.0
10.0,3349119892.0,35892166.0
