time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1384.0,124.0
0.4,1894.0,163.0
0.6,2568.0,201.0
0.8,3457.0,254.0
1.0,4636.0,307.0
1.2,6387.0,384.0
1.4,8608.0,477.0
1.6,11538.0,594.0
1.8,15591.0,734.0
2.0,20996.0,954.0
2.2,28439.0,1199.0
2.4,38381.0,1525.0
2.6,51681.0,1926.0
2.8,69674.0,2425.0
3.0,94083.0,3048.0
3.2,127294.0,3879.0
3.4,172037.0,4991.0
3.6,232201.0,6366.0
3.8,313439.0,7987.0
4.0,423283.0,10126.0
4.2,571031.0,12927.0
4.4,771932.0,16502.0
4.6,1042101.0,21118.0
4.8,1407338.0,27189.0
5.0,1900189.0,35047.0
5.2,2564339.0,45279.0
5.4,3460446.0,58680.0
5.6,4670744.0,76006.0
5.8,6305995.0,98842.0
6.0,8512623.0,128838.0
6.2,11490428.0,168281.0
6.4,15513523.0,220616.0
6.6,20942009.0,289469.0
6.8,28265411.0,379952.0
7.0,38157347.0,500730.0
7.2,51506994.0,661007.0
7.4,69535757.0,873642.0
7.6,93865338.0,1155410.0
7.8,126714598.0,1532288.0
8.0,171058317.0,2035512.0
8.2,230896760.0,2706071.0
8.4,311683903.0,3599591.0
8.6,420747282.0,4796037.0
8.8,567958122.0,6398816.0
9.0,766637050.0,8546264.0
9.2,1034851822.0,11422415.0
9.4,1396899842.0,15282525.0
9.6,1885641595.0,20465004.0
9.8,2545424189.0,27419939.0
10.0,3436008964.0,36758158.0
