time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1363.0,133.0
0.4,1843.0,160.0
0.6,2474.0,195.0
0.8,3312.0,250.0
1.0,4463.0,309.0
1.2,5966.0,371.0
1.4,8083.0,471.0
1.6,10892.0,574.0
1.8,14603.0,691.0
2.0,19783.0,818.0
2.2,26657.0,1023.0
2.4,35971.0,1271.0
2.6,48520.0,1585.0
2.8,65521.0,2030.0
3.0,88612.0,2547.0
3.2,119496.0,3217.0
3.4,161210.0,4111.0
3.6,217812.0,5224.0
3.8,293907.0,6616.0
4.0,396737.0,8525.0
4.2,535395.0,10976.0
4.4,723003.0,14152.0
4.6,976294.0,18305.0
4.8,1318662.0,23508.0
5.0,1780348.0,30429.0
5.2,2403606.0,39477.0
5.4,3245820.0,51340.0
5.6,4381640.0,66626.0
5.8,5916395.0,86978.0
6.0,7984163.0,113673.0
6.2,10775485.0,149035.0
6.4,14542943.0,195801.0
6.6,19625575.0,257950.0
6.8,26489330.0,340761.0
7.0,35756166.0,450205.0
7.2,48263863.0,595484.0
7.4,65149848.0,788760.0
7.6,87946969.0,1045669.0
7.8,118719303.0,1390308.0
8.0,160255092.0,1849358.0
8.2,216315879.0,2463710.0
8.4,292001958.0,3287621.0
8.6,394172369.0,4388996.0
8.8,532070393.0,5865700.0
9.0,718241424.0,7847527.0
9.2,969554767.0,10509123.0
9.4,1308750702.0,14080980.0
9.6,1766638025.0,18877940.0
9.8,2384740541.0,25326566.0
10.0,3219098997.0,33992385.0
