time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1332.0,121.0
0.4,1839.0,152.0
0.6,2483.0,198.0
0.8,3410.0,246.0
1.0,4603.0,302.0
1.2,6151.0,385.0
1.4,8366.0,477.0
1.6,11219.0,586.0
1.8,15135.0,734.0
2.0,20513.0,924.0
2.2,27713.0,1183.0
2.4,37273.0,1455.0
2.6,50217.0,1798.0
2.8,67919.0,2223.0
3.0,91623.0,2777.0
3.2,123805.0,3532.0
3.4,167344.0,4468.0
3.6,226045.0,5701.0
3.8,305150.0,7228.0
4.0,411590.0,9241.0
4.2,556489.0,11798.0
4.4,751376.0,15094.0
4.6,1013194.0,19520.0
4.8,1367196.0,25228.0
5.0,1845829.0,32567.0
5.2,2492793.0,41963.0
5.4,3364672.0,54203.0
5.6,4543021.0,70334.0
5.8,6134478.0,91726.0
6.0,8279608.0,120054.0
6.2,11176530.0,157123.0
6.4,15088009.0,206267.0
6.6,20361063.0,271441.0
6.8,27493387.0,358210.0
7.0,37115183.0,472709.0
7.2,50104542.0,625079.0
7.4,67634863.0,827745.0
7.6,91297075.0,1098372.0
7.8,123239189.0,1458718.0
8.0,166361314.0,1940090.0
8.2,224552820.0,2582731.0
8.4,303129048.0,3443091.0
8.6,409191736.0,4594485.0
8.8,552375557.0,6136011.0
9.0,745623862.0,8205301.0
9.2,1006491637.0,10979028.0
9.4,1358614352.0,14705181.0
9.6,1833952493.0,19706877.0
9.8,2475604000.0,26419852.0
10.0,3341831545.0,35450192.0
