time,z_minus,z_plus
0.0,1000.0,100.0
0.2,1395.0,125.0
0.4,1900.0,156.0
0.6,2608.0,207.0
0.8,3517.0,259.0
1.0,4757.0,320.0
1.2,6352.0,396.0
1.4,8584.0,506.0
1.6,11643.0,630.0
1.8,15692.0,791.0
2.0,21134.0,1006.0
2.2,28431.0,1237.0
2.4,38382.0,1535.0
2.6,51727.0,1911.0
2.8,70162.0,2438.0
3.0,94419.0,3102.0
3.2,127129.0,3862.0
3.4,171811.0,4895.0
3.6,231920.0,6211.0
3.8,313226.0,7948.0
4.0,422872.0,10046.0
4.2,571021.0,12810.0
4.4,770630.0,16390.0
4.6,1040194.0,21137.0
4.8,1403966.0,27146.0
5.0,1896127.0,35127.0
5.2,2559674.0,45383.0
5.4,3455306.0,58623.0
5.6,4664828.0,75846.0
5.8,6299148.0,98901.0
6.0,8502124.0,128620.0
6.2,11474922.0,168086.0
6.4,15487551.0,219667.0
6.6,20903938.0,288361.0
6.8,28217926.0,379422.0
7.0,38091407.0,499753.0
7.2,51417732.0,658692.0
7.4,69403053.0,869665.0
7.6,93677668.0,1150655.0
7.8,126457051.0,1526474.0
8.0,170710982.0,2027356.0
8.2,230442851.0,2696104.0
8.4,311079777.0,3589408.0
8.6,419912383.0,4785015.0
8.8,566850659.0,6383010.0
9.0,765191590.0,8524653.0
9.2,1032903844.0,11393216.0
9.4,1394302997.0,15241909.0
9.6,1882150905.0,20408303.0
9.8,2540669992.0,27346232.0
10.0,3429559634.0,36663281.0
