,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1129.0,109.0
2,0.2,1279.0,120.0
3,0.3,1475.0,139.0
4,0.4,1668.0,158.0
5,0.5,1873.0,184.0
6,0.6,2125.0,212.0
7,0.7,2400.0,247.0
8,0.8,2694.0,299.0
9,0.9,3045.0,353.0
10,1.0,3450.0,407.0
11,1.1,3950.0,466.0
12,1.2,4451.0,544.0
13,1.3,5000.0,634.0
14,1.4,5608.0,739.0
15,1.5,6310.0,862.0
16,1.6,7090.0,1011.0
17,1.7,7984.0,1180.0
18,1.8,9040.0,1388.0
19,1.9,10292.0,1625.0
20,2.0,11609.0,1899.0
21,2.1,13122.0,2257.0
22,2.2,14795.0,2631.0
23,2.3,16687.0,3059.0
24,2.4,18803.0,3555.0
25,2.5,21162.0,4220.0
26,2.6,23847.0,4953.0
27,2.7,26802.0,5810.0
28,2.8,30333.0,6767.0
29,2.9,34248.0,7879.0
30,3.0,38671.0,9241.0
31,3.1,43660.0,10747.0
32,3.2,49150.0,12505.0
33,3.3,55408.0,14653.0
34,3.4,62437.0,17005.0
35,3.5,70487.0,19854.0
36,3.6,79424.0,23111.0
37,3.7,89546.0,26991.0
38,3.8,100890.0,31572.0
39,3.9,113890.0,36885.0
40,4.0,128238.0,43016.0
41,4.1,144529.0,50086.0
42,4.2,162992.0,58296.0
43,4.3,183423.0,67719.0
44,4.4,206674.0,78783.0
45,4.5,233072.0,91737.0
46,4.6,262991.0,106966.0
47,4.7,296717.0,124465.0
48,4.8,334656.0,145065.0
49,4.9,377070.0,169127.0
50,5.0,425360.0,196771.0
