,time,z_minus,z_plus
0,0.0,1000.0,100.0
1,0.1,1129.85,116.75
2,0.2,1277.1,137.25
3,0.3,1442.4,160.95
4,0.4,1622.8,188.7
5,0.5,1826.5,221.15
6,0.6,2064.7,256.95
7,0.7,2328.8,300.8
8,0.8,2629.4,355.2
9,0.9,2972.4,419.05
10,1.0,3343.45,490.95
11,1.1,3770.55,572.6
12,1.2,4247.0,670.1
13,1.3,4792.0,784.2
14,1.4,5399.5,914.5
15,1.5,6086.65,1068.35
16,1.6,6868.45,1244.8
17,1.7,7733.0,1453.55
18,1.8,8719.9,1697.15
19,1.9,9833.0,1980.25
20,2.0,11087.85,2313.45
21,2.1,12488.7,2707.0
22,2.2,14088.15,3158.65
23,2.3,15883.85,3696.4
24,2.4,17905.4,4312.15
25,2.5,20171.7,5040.85
26,2.6,22731.95,5873.9
27,2.7,25611.05,6846.9
28,2.8,28874.85,7981.45
29,2.9,32556.4,9296.35
30,3.0,36719.9,10841.9
31,3.1,41405.25,12612.3
32,3.2,46687.45,14689.35
33,3.3,52657.85,17124.8
34,3.4,59376.05,19949.15
35,3.5,66956.35,23247.4
36,3.6,75440.0,27085.95
37,3.7,85047.3,31557.5
38,3.8,95909.65,36797.85
39,3.9,108124.65,42861.3
40,4.0,121948.9,49927.0
41,4.1,137513.8,58152.5
42,4.2,155084.05,67719.1
43,4.3,174821.0,78863.05
44,4.4,197147.05,91834.5
45,4.5,222292.95,106939.65
46,4.6,250693.95,124547.25
47,4.7,282648.8,144913.05
48,4.8,318688.8,168718.45
49,4.9,359389.1,196351.9
50,5.0,405246.3,228539.8
